index,complaints,transactions_ytd,avg_tr_amt,time_on_site,total_discounts,num_reviews,avg_review,returns,latest_review,num_total_purchases,purchase_made_last_month
5256,6,13,186.68,186.68,109.71,10,3.15,8,3,43,Yes
5257,6,15,192.89,192.89,111.08,8,2.97,15,4,34,No
5258,6,14,170.16,170.16,117.09,8,2.88,7,4,35,No
5259,5,17,197.93,197.93,188.25,11,2.73,15,3,41,Yes
5260,5,12,186.31,186.31,128.82,6,3.39,9,3,33,No
5261,6,19,187.72,187.72,122.36,8,2.95,11,4,37,No
5262,7,13,178.51,178.51,85.34,7,3.55,10,3,32,No
5263,11,12,179.63,179.63,133.49,9,2.85,18,3,32,No
5264,6,13,189.21,189.21,130.25,10,2.94,13,3,39,Yes
5265,10,12,197.65,197.65,124.09,9,3.76,19,2,34,No
5266,7,13,165.81,165.81,98.85,8,2.6,9,4,33,No
5267,8,13,205.95,205.95,118.9,9,3,20,4,37,No
5268,5,14,186.79,186.79,118.54,8,3.11,14,3,35,Yes
5269,4,19,204.44,204.44,174.97,10,3.06,14,3,41,Yes
5270,4,19,198.14,198.14,188.12,10,2.54,14,3,43,Yes
5271,9,13,162.69,162.69,153.71,8,2.45,11,3,33,No
5272,8,12,194.49,194.49,160.31,7,2.87,15,3,40,No
5273,6,16,174.52,174.52,104.94,7,3.02,8,2,45,Yes
5274,7,10,185.47,185.47,116.81,8,3.34,12,3,32,No
5275,8,14,167.23,167.23,100.31,6,3,9,4,31,No
5276,6,16,164.39,164.39,127.69,8,2.17,15,3,32,Yes
5277,7,17,174.72,174.72,144,11,2.93,7,3,38,Yes
5278,5,16,198.95,198.95,182.31,11,3.13,11,3,44,Yes
5279,11,11,193.02,193.02,104.7,8,3.27,17,3,41,No
5280,5,16,188.52,188.52,117.79,10,3.01,7,4,43,Yes
5281,14,10,197.33,197.33,103.22,9,3.45,21,3,42,No
5282,7,14,196.71,196.71,155.92,9,3.12,14,4,35,No
5283,7,11,174.1,174.1,172.44,9,2.92,8,4,28,No
5284,7,12,178.94,178.94,116.12,8,3.17,11,3,33,No
5285,6,17,217.54,217.54,172.84,12,3.88,12,3,42,Yes
5286,11,18,154.31,154.31,140.96,11,2.85,8,3,31,No
5287,5,14,184.19,184.19,120.57,7,2.87,14,2,41,Yes
5288,6,14,181.97,181.97,128.7,7,2.79,12,3,37,No
5289,6,16,185.82,185.82,158.23,9,2.73,11,3,44,Yes
5290,8,13,199.54,199.54,147.76,8,3.14,18,3,42,No
5291,6,13,178.21,178.21,156.68,10,2.37,15,3,38,Yes
5292,6,9,168.64,168.64,188.82,8,1.75,14,4,36,No
5293,6,14,193.64,193.64,136.99,9,3.02,14,4,36,Yes
5294,12,10,167.93,167.93,103.24,11,2.74,15,4,33,No
5295,5,17,198.3,198.3,131.09,10,3.32,10,3,45,Yes
5296,3,10,173.31,173.31,123,5,3.08,2,4,30,No
5297,6,13,187.01,187.01,111.01,9,2.95,13,3,38,Yes
5298,5,16,187.27,187.27,123.62,7,2.98,12,3,43,Yes
5299,6,17,175.53,175.53,121.66,7,2.57,12,3,40,Yes
5300,9,9,195.04,195.04,158.45,7,2.97,17,4,39,No
5301,4,18,193.39,193.39,148.13,10,2.77,13,3,41,Yes
5302,6,12,180.35,180.35,148.13,9,2.47,14,3,37,Yes
5303,4,16,180.6,180.6,80.17,4,2.99,13,2,43,Yes
5304,6,14,207.82,207.82,146.09,12,3.78,10,3,44,Yes
5305,6,9,191.77,191.77,122.05,6,3.35,11,4,34,No
5306,10,9,176.56,176.56,119.55,9,2.86,15,4,32,No
5307,7,15,208.35,208.35,151.44,8,3.26,14,4,40,No
5308,10,5,194.62,194.62,133.96,7,3.11,15,4,39,No
5309,9,15,163.9,163.9,100.61,9,2.87,12,3,29,No
5310,6,15,203.99,203.99,158.96,12,3.61,10,3,45,Yes
5311,10,10,138.17,138.17,191.97,8,1.47,10,3,32,No
5312,5,14,194.44,194.44,124.24,8,3.26,13,3,35,Yes
5313,4,17,181.62,181.62,122.93,4,2.61,13,2,48,Yes
5314,9,12,181.49,181.49,125.73,9,3.42,14,3,30,No
5315,9,16,166.54,166.54,113.75,8,2.98,10,3,32,No
5316,4,11,200.83,200.83,149.91,8,3.12,13,3,45,Yes
5317,8,11,207.46,207.46,109.07,11,4.01,11,4,40,Yes
5318,8,10,192.71,192.71,112.2,9,3.4,13,4,33,Yes
5319,7,16,158.7,158.7,70.61,7,2.4,11,4,33,No
5320,10,13,117.88,117.88,74.16,9,1.65,10,3,28,No
5321,7,10,158.31,158.31,87.9,6,2.15,14,3,33,No
5322,5,14,204.17,204.17,164,10,3.15,13,3,46,Yes
5323,7,13,190.44,190.44,139.26,7,3.35,12,3,35,No
5324,4,15,183.66,183.66,111.35,8,2.76,13,3,38,Yes
5325,7,21,152.29,152.29,107.79,7,2.15,10,2,41,Yes
5326,7,17,186.43,186.43,120.83,10,3.34,12,4,30,No
5327,10,16,159.87,159.87,111.33,9,3.06,8,3,33,No
5328,6,14,193.26,193.26,102.76,9,3.29,11,4,37,Yes
5329,7,17,187.05,187.05,141.08,8,2.92,10,4,38,No
5330,4,13,175.97,175.97,136.98,7,2.69,9,3,35,No
5331,7,12,201.81,201.81,152.43,11,3.32,15,3,36,Yes
5332,5,16,182.84,182.84,138.87,7,2.63,12,3,44,Yes
5333,5,14,181.46,181.46,99.21,8,2.58,16,3,36,No
5334,10,15,178.42,178.42,137.41,9,3.35,10,3,35,No
5335,5,8,178.34,178.34,102.84,7,2.92,6,5,36,No
5336,5,15,181.48,181.48,125.65,7,2.71,12,3,43,Yes
5337,11,14,157.22,157.22,166.93,8,2.7,8,3,34,No
5338,9,13,166.36,166.36,163.54,11,2.62,14,3,26,No
5339,8,14,226.69,226.69,192.84,13,4.42,12,3,37,Yes
5340,8,13,183.45,183.45,110,8,3.31,13,3,35,No
5341,6,14,191.84,191.84,144.07,8,2.94,10,3,50,Yes
5342,6,14,202.58,202.58,121.2,11,3.51,12,4,37,Yes
5343,10,15,185.47,185.47,151.54,8,3.34,11,3,35,No
5344,4,16,171.99,171.99,113.7,7,2.16,13,3,41,Yes
5345,5,15,172.69,172.69,130.02,8,2.44,15,3,33,Yes
5346,5,16,159.19,159.19,103.24,6,2.32,12,2,39,Yes
5347,6,16,166.39,166.39,116.04,7,2.46,11,2,44,Yes
5348,7,12,161.65,161.65,166.77,9,1.94,13,3,34,No
5349,5,16,197.59,197.59,171.59,10,2.84,14,3,39,Yes
5350,6,12,190.23,190.23,100.95,6,3.29,10,4,38,No
5351,6,13,191.05,191.05,140.14,9,2.96,13,3,39,Yes
5352,9,8,201.35,201.35,84.37,11,4.03,11,4,34,Yes
5353,4,16,184.24,184.24,108.13,8,2.86,10,3,43,Yes
5354,6,12,189.52,189.52,120.47,10,3.26,10,3,40,Yes
5355,9,11,182.03,182.03,141.08,9,3.02,12,4,35,No
5356,7,15,132.92,132.92,75.29,5,2.22,6,3,31,No
5357,5,16,169.8,169.8,93.96,6,2.91,10,2,42,Yes
5358,6,17,183,183,133.96,9,2.88,14,3,32,Yes
5359,8,11,201.13,201.13,121.43,11,3.74,9,4,39,Yes
5360,5,15,194.08,194.08,122.93,9,3.34,15,3,33,Yes
5361,5,17,199.92,199.92,161.64,11,3,15,2,43,Yes
5362,5,18,163.97,163.97,87.49,4,2.7,8,2,46,Yes
5363,10,15,148.37,148.37,117.57,7,3.25,5,3,28,No
5364,9,13,155.38,155.38,113.5,12,2.59,9,4,29,No
5365,10,15,177.88,177.88,133.2,11,3.23,11,3,33,No
5366,7,13,199.17,199.17,138.15,10,3.15,14,4,35,Yes
5367,8,10,182.37,182.37,134.36,9,2.82,13,4,35,No
5368,9,16,179.37,179.37,134.37,9,3.22,10,3,35,No
5369,9,16,150.99,150.99,134.55,8,2.37,8,3,36,No
5370,4,18,198.15,198.15,162.73,10,2.98,12,3,42,Yes
5371,7,12,173.94,173.94,157.38,10,2.41,11,3,40,Yes
5372,9,12,220.69,220.69,156.42,13,4.51,11,3,39,Yes
5373,5,15,189.67,189.67,119.43,9,3.18,9,3,41,Yes
5374,8,12,189.04,189.04,118.73,8,3.36,11,3,42,No
5375,9,13,209,209,181.32,10,2.94,18,4,38,No
5376,7,12,186.43,186.43,176.5,7,3.12,12,3,31,No
5377,8,17,158.2,158.2,127.64,9,2.18,11,3,38,Yes
5378,6,15,215.21,215.21,171.38,12,3.44,15,4,36,Yes
5379,7,8,157.34,157.34,85.22,5,2.19,15,3,33,No
5380,10,10,184.76,184.76,162.97,10,2.89,16,3,34,No
5381,6,18,172.06,172.06,155.32,9,2.84,12,3,31,No
5382,5,16,191.22,191.22,139.11,9,2.9,12,3,41,Yes
5383,4,13,172.44,172.44,54.54,5,2.75,14,3,33,No
5384,4,16,167.81,167.81,155.94,8,3.28,3,3,27,No
5385,5,19,224.28,224.28,181.59,13,4.04,11,3,44,Yes
5386,6,14,200.08,200.08,129.6,7,3.15,15,4,37,No
5387,3,14,204.64,204.64,108.78,8,4.38,7,2,36,No
5388,8,10,186.08,186.08,125.79,9,3.53,14,3,31,No
5389,8,14,169.17,169.17,118.12,8,2.76,11,3,35,No
5390,8,15,179.01,179.01,108.57,10,2.27,17,4,36,No
5391,6,15,199.54,199.54,144.05,11,3.28,12,3,41,Yes
5392,5,15,171.72,171.72,123.83,7,2.5,13,3,39,Yes
5393,7,16,168.03,168.03,151.02,9,2.61,9,3,35,No
5394,9,9,196.33,196.33,120.99,7,3.13,17,4,39,No
5395,7,11,169.02,169.02,143.59,8,2.04,15,3,36,No
5396,6,12,166.59,166.59,139.58,8,2.23,12,3,39,Yes
5397,6,14,189.08,189.08,131.87,9,3.09,10,4,40,Yes
5398,6,16,212.6,212.6,163.24,12,3.76,12,3,43,Yes
5399,4,17,192.53,192.53,135.32,9,2.86,13,3,40,Yes
5400,11,7,183.53,183.53,94.11,9,3.32,15,4,36,No
5401,1,10,185.2,185.2,100.5,8,3.59,4,3,32,No
5402,3,10,195.22,195.22,95.63,7,3.64,5,4,41,No
5403,7,11,194.89,194.89,103.56,10,3.3,12,4,35,Yes
5404,11,11,184.38,184.38,146.05,9,2.84,15,4,39,No
5405,7,14,183.28,183.28,151.27,9,2.76,8,3,47,Yes
5406,5,13,171.7,171.7,122.52,9,2.61,14,2,36,Yes
5407,7,11,187.78,187.78,133.21,8,3.55,11,3,35,No
5408,5,11,164.53,164.53,107.71,7,2.29,16,2,34,Yes
5409,9,13,166.47,166.47,152.67,9,2.69,11,3,32,No
5410,5,16,168.71,168.71,99.15,5,2.65,13,2,36,Yes
5411,8,12,176.15,176.15,128.83,9,2.74,15,3,32,No
5412,8,11,197.72,197.72,122.24,10,3.32,16,4,32,Yes
5413,8,13,156.46,156.46,126.65,9,2.36,13,3,32,No
5414,10,7,205.26,205.26,86.45,10,4.22,13,3,41,No
5415,5,15,190.72,190.72,123.33,10,2.85,13,3,38,Yes
5416,8,15,160.07,160.07,68.58,6,2.86,9,3,33,No
5417,5,16,204.94,204.94,139.68,10,3.41,12,4,38,Yes
5418,5,16,191.25,191.25,134.94,10,3.01,12,3,43,Yes
5419,4,18,188.77,188.77,120.44,9,2.73,13,3,44,Yes
5420,5,12,160.35,160.35,59.28,6,2.03,17,3,31,No
5421,5,13,185.53,185.53,144.54,9,2.84,13,3,39,Yes
5422,8,15,165.52,165.52,194.38,10,2.41,12,3,30,No
5423,7,14,203.56,203.56,162.79,10,3.58,12,3,37,Yes
5424,4,12,171.11,171.11,86.85,6,3,11,2,39,Yes
5425,7,13,201.48,201.48,130.5,10,3.7,11,3,39,Yes
5426,6,11,191.88,191.88,140.91,11,3.23,12,3,37,Yes
5427,9,15,193.49,193.49,132.4,9,3.46,13,4,34,No
5428,9,11,175.02,175.02,127.55,8,3.11,10,4,35,No
5429,4,18,196.81,196.81,155.42,11,3.01,12,2,47,Yes
5430,7,12,178.83,178.83,163.43,7,2.73,9,4,37,No
5431,5,17,198.59,198.59,125.61,8,3.45,12,3,42,Yes
5432,6,17,174.32,174.32,114.96,9,2.83,13,3,35,Yes
5433,9,11,191.14,191.14,157.2,8,3.18,17,3,34,No
5434,7,15,177.58,177.58,71.93,6,3.27,12,3,32,No
5435,5,13,176.36,176.36,122.18,6,2.55,12,3,43,Yes
5436,9,12,170.97,170.97,98,8,2.75,15,4,30,No
5437,9,4,212,212,116.85,8,4.03,14,4,39,No
5438,7,13,204.51,204.51,149.19,11,3.5,14,3,38,Yes
5439,5,17,198.73,198.73,144.3,10,2.95,16,3,37,Yes
5440,10,15,180.6,180.6,91.76,9,3.45,14,3,36,No
5441,5,13,181.35,181.35,130.47,7,2.57,14,3,43,Yes
5442,6,13,184.86,184.86,93.36,8,2.78,14,4,34,Yes
5443,9,11,173.89,173.89,147.62,8,2.53,13,4,36,No
5444,7,14,205.73,205.73,131.21,11,3.81,10,3,42,Yes
5445,6,12,187.89,187.89,182.85,7,2.88,11,4,35,No
5446,8,18,175.54,175.54,131.82,10,2.76,11,3,39,Yes
5447,6,12,192.99,192.99,120.71,11,3.22,12,3,43,Yes
5448,11,12,114.9,114.9,113.66,8,2.09,7,2,23,No
5449,6,12,176.54,176.54,130.32,8,2.55,15,3,33,Yes
5450,5,15,201.76,201.76,174.61,8,2.67,15,4,41,No
5451,6,11,186.13,186.13,155.32,8,3.34,10,3,29,No
5452,3,19,189.26,189.26,147.71,9,2.56,11,3,45,Yes
5453,5,17,200.27,200.27,154.94,10,3.19,11,3,45,Yes
5454,11,11,160.22,160.22,116.62,10,3.01,13,3,23,No
5455,6,12,178.89,178.89,127.43,8,2.7,13,3,38,Yes
5456,8,13,143.01,143.01,74.58,8,1.97,13,3,31,No
5457,5,17,173.4,173.4,114.13,7,2.9,10,2,44,Yes
5458,4,19,206.63,206.63,145.22,9,3.38,14,3,43,Yes
5459,6,14,208.86,208.86,134,12,3.57,14,3,38,Yes
5460,11,12,191.77,191.77,88.66,8,3.6,20,3,36,No
5461,10,16,157.47,157.47,161.62,11,2.11,10,3,39,No
5462,7,14,155.05,155.05,105.64,7,2.11,11,3,34,No
5463,7,11,197.39,197.39,131.14,11,3.41,12,4,38,Yes
5464,6,14,175.42,175.42,137.35,9,2.84,9,3,41,Yes
5465,5,10,164.34,164.34,138.16,7,2.03,13,3,37,Yes
5466,9,6,213.84,213.84,111.49,5,3.87,15,4,46,No
5467,9,11,216.95,216.95,173.02,13,4.2,12,3,39,Yes
5468,11,11,164.21,164.21,125.38,11,2.52,13,4,33,No
5469,6,12,176.93,176.93,155.71,6,3.06,7,4,32,No
5470,8,12,203.41,203.41,133.47,10,3.46,15,4,30,Yes
5471,6,12,200.37,200.37,118.46,5,3.34,14,4,36,No
5472,5,18,211.46,211.46,164.1,11,3.36,14,3,43,Yes
5473,7,11,174.78,174.78,91.47,8,3.14,9,4,34,No
5474,5,14,189.19,189.19,196.56,8,2.32,13,4,41,No
5475,6,15,200.53,200.53,147.65,11,3.29,11,3,41,Yes
5476,4,17,190.62,190.62,121.75,9,2.81,13,3,40,Yes
5477,7,8,188.21,188.21,90.5,8,3.73,11,4,30,No
5478,4,10,195.45,195.45,133.52,8,3.06,15,3,40,Yes
5479,10,13,137.34,137.34,122.04,10,2.17,10,3,29,No
5480,9,11,177.91,177.91,90.79,11,3.6,13,3,29,No
5481,7,20,156.52,156.52,87.52,6,2.48,9,3,41,Yes
5482,6,12,194.7,194.7,120.49,10,3.35,12,3,37,Yes
5483,6,13,184.69,184.69,160.87,11,2.61,16,3,33,Yes
5484,9,19,187.16,187.16,171.03,10,3.33,8,4,37,No
5485,8,16,180.89,180.89,78.26,7,3.07,13,4,34,No
5486,6,14,189.64,189.64,133.71,8,2.71,17,4,32,Yes
5487,7,18,180.58,180.58,127.38,7,3.13,9,4,34,No
5488,5,14,183.32,183.32,140.95,9,2.54,16,3,38,Yes
5489,4,14,168.29,168.29,107.48,6,2.52,14,2,38,Yes
5490,5,15,200.76,200.76,134.24,11,3.51,10,3,44,Yes
5491,8,13,173.96,173.96,131.61,9,2.77,12,3,35,No
5492,7,16,178.38,178.38,140.56,8,2.58,12,4,36,No
5493,5,14,172.73,172.73,128.09,6,2.41,10,2,48,Yes
5494,5,13,190.1,190.1,143.11,11,3.35,11,3,36,Yes
5495,5,15,192.32,192.32,119.49,8,3.42,9,3,45,Yes
5496,11,18,163.14,163.14,142.63,11,3.14,6,4,32,No
5497,5,16,194.03,194.03,139.99,9,2.94,12,3,41,Yes
5498,9,15,185.95,185.95,128.55,9,3.25,12,4,34,No
5499,6,15,187.27,187.27,133.29,8,2.9,13,3,40,Yes
5500,6,13,183.68,183.68,139.06,6,2.86,14,3,35,No
5501,5,17,210.05,210.05,127.19,7,2.98,15,4,40,No
5502,9,15,160.16,160.16,123.8,8,3.26,6,3,32,No
5503,13,11,163.65,163.65,126.88,10,2.26,18,4,35,No
5504,8,17,139.96,139.96,101.35,9,2.25,8,3,27,No
5505,9,10,188.81,188.81,152.67,9,2.67,18,4,37,No
5506,9,16,158.21,158.21,132.21,9,2.73,9,3,32,No
5507,5,15,193.48,193.48,124.38,9,3.05,12,4,37,Yes
5508,8,18,184.57,184.57,139.41,8,3,13,3,38,No
5509,6,18,230.17,230.17,192.71,14,4.4,10,3,44,Yes
5510,10,8,176.62,176.62,150.81,9,2.79,13,4,32,No
5511,7,9,186.12,186.12,160.48,8,3.43,10,3,28,No
5512,5,16,180.77,180.77,99.13,7,2.87,13,3,34,No
5513,6,14,197.92,197.92,85.84,10,3.27,13,4,36,Yes
5514,8,10,174.68,174.68,127.62,8,3.52,8,3,26,No
5515,6,11,182.14,182.14,83.32,8,3.36,8,4,38,Yes
5516,8,17,162.43,162.43,110.37,8,2.6,9,3,38,Yes
5517,11,14,175.75,175.75,168.1,9,2.99,10,4,33,No
5518,6,16,190.23,190.23,125.25,7,2.87,13,4,39,No
5519,6,14,159.99,159.99,134.1,8,2.27,9,3,40,Yes
5520,8,15,179.36,179.36,157.71,9,2.91,11,3,39,No
5521,9,12,195.55,195.55,146.65,8,3.13,17,3,38,No
5522,7,17,196.46,196.46,146.3,9,3.03,12,4,40,No
5523,4,6,179.15,179.15,128.05,10,3.03,13,2,33,Yes
5524,11,10,186.35,186.35,135.76,9,3.09,15,3,38,No
5525,6,16,164.86,164.86,107.29,6,2.49,9,2,46,Yes
5526,7,12,179.32,179.32,178.85,9,2.76,12,3,33,No
5527,7,14,143.7,143.7,94.78,8,2.12,10,3,29,No
5528,9,9,210.36,210.36,113.93,11,4.31,10,4,36,Yes
5529,6,14,187.58,187.58,130.32,10,3.11,10,3,43,Yes
5530,11,16,125.2,125.2,112.78,11,2.09,7,3,28,No
5531,4,13,194.33,194.33,101.9,6,3.45,13,2,39,Yes
5532,6,16,216.44,216.44,165.59,12,3.57,15,4,37,Yes
5533,7,17,178.25,178.25,124.29,6,3.37,6,3,36,No
5534,9,8,182.34,182.34,106.95,8,3.04,12,4,36,No
5535,4,17,180.86,180.86,128.72,9,2.36,12,3,40,Yes
5536,4,12,184.31,184.31,109.42,7,3.63,7,3,32,No
5537,7,12,165.95,165.95,144.79,10,2.11,14,3,35,Yes
5538,6,14,198.08,198.08,154.09,11,3.38,12,3,43,Yes
5539,12,7,189.79,189.79,114.62,8,2.89,18,4,40,No
5540,9,14,175.31,175.31,116.06,8,2.77,13,3,40,No
5541,7,15,188.85,188.85,126.86,10,3.37,9,3,39,Yes
5542,6,14,167.19,167.19,124.57,7,2.35,11,4,36,No
5543,6,15,209.77,209.77,172.12,12,3.51,15,3,38,Yes
5544,8,12,179.65,179.65,162.86,5,2.9,13,4,30,No
5545,9,6,192.36,192.36,83.21,10,3.64,13,4,32,Yes
5546,7,17,177.72,177.72,134.37,9,2.63,14,3,35,Yes
5547,6,14,166.82,166.82,112.54,8,2.64,10,2,41,Yes
5548,5,16,170.69,170.69,94.37,6,2.76,12,2,39,Yes
5549,7,12,184.29,184.29,134.94,7,3.13,12,3,34,No
5550,6,11,185.44,185.44,123.45,10,3,10,3,42,Yes
5551,6,14,196.9,196.9,136.25,10,3.46,11,3,40,Yes
5552,8,15,195.51,195.51,156.32,8,3.18,12,4,39,No
5553,5,16,198.52,198.52,153.16,11,2.74,17,3,40,Yes
5554,10,13,169.13,169.13,172.76,9,2.45,16,3,29,No
5555,6,13,147.73,147.73,112.55,6,2.09,9,2,39,Yes
5556,7,12,181.99,181.99,133.05,10,3.27,13,3,30,No
5557,6,16,211.5,211.5,182.43,11,3.48,14,3,41,Yes
5558,7,13,203.12,203.12,161.16,11,3.74,10,3,42,Yes
5559,5,16,197.04,197.04,144.91,10,2.97,14,3,41,Yes
5560,7,10,197.34,197.34,115.63,11,3.6,13,3,37,Yes
5561,6,13,160.52,160.52,124.26,7,2.08,14,2,39,Yes
5562,6,15,195.37,195.37,135.02,9,2.99,12,4,39,Yes
5563,9,16,195.84,195.84,173.99,11,3.51,11,4,34,No
5564,9,12,196.71,196.71,188.28,8,2.82,16,3,41,No
5565,6,14,164.01,164.01,116.63,9,3.22,6,3,28,No
5566,11,14,219.34,219.34,235.13,12,3.83,15,4,39,No
5567,9,14,156.07,156.07,70.81,6,2.99,9,3,30,No
5568,6,18,184.71,184.71,66.73,9,3.23,14,3,34,No
5569,4,15,174.24,174.24,144.36,9,3.38,6,3,26,No
5570,7,10,178.03,178.03,46.99,7,3.93,6,3,30,No
5571,7,13,160.31,160.31,72.15,6,2.66,12,3,33,No
5572,6,18,201.99,201.99,135.73,8,3.18,13,4,39,No
5573,5,17,198.27,198.27,151.15,10,2.84,14,4,38,Yes
5574,6,14,186.91,186.91,151.1,6,3.09,11,3,37,No
5575,6,16,164.45,164.45,115.14,7,2.52,10,2,41,Yes
5576,9,8,176.04,176.04,84.39,9,2.99,12,4,34,No
5577,8,18,149.65,149.65,101.73,8,2.62,6,3,32,No
5578,11,16,134.64,134.64,122.19,10,2.77,4,3,27,No
5579,4,18,190.76,190.76,173.18,9,2.21,18,3,38,Yes
5580,6,10,194.54,194.54,143.45,11,3.29,12,3,35,Yes
5581,10,7,190.24,190.24,196.31,8,2.98,17,4,29,No
5582,9,9,142.14,142.14,100.16,7,2.14,12,3,31,No
5583,8,8,169.33,169.33,165.91,8,2.69,9,4,26,No
5584,10,15,152.99,152.99,156.64,9,2.48,9,3,32,No
5585,10,15,195.95,195.95,163.08,9,3.65,10,4,32,No
5586,6,16,210.64,210.64,156.27,12,3.63,12,3,43,Yes
5587,6,14,191.25,191.25,136.12,9,3.12,10,4,38,Yes
5588,5,15,185.21,185.21,125.34,5,2.54,14,3,48,Yes
5589,5,16,176.47,176.47,124.38,6,2.57,14,3,37,Yes
5590,9,11,185.41,185.41,130.88,10,3.57,13,3,31,No
5591,12,7,174.35,174.35,147.66,9,2.75,16,4,28,No
5592,5,15,168.65,168.65,84.39,5,2.82,10,2,43,Yes
5593,6,16,198.32,198.32,127.37,9,2.89,15,4,39,No
5594,10,13,132.08,132.08,63.13,8,2.08,12,3,28,No
5595,9,12,140.37,140.37,155.25,7,1.89,10,3,31,No
5596,7,19,194.01,194.01,118.41,9,3.49,11,4,35,No
5597,6,12,190.35,190.35,133.91,8,2.95,12,3,45,Yes
5598,7,14,158.33,158.33,126.63,8,2.36,7,3,44,Yes
5599,7,12,138.48,138.48,67.28,7,1.93,12,3,28,No
5600,6,13,197.31,197.31,144.02,9,3.1,12,3,44,Yes
5601,11,11,187.3,187.3,138.34,8,3.02,15,3,41,No
5602,7,14,209.8,209.8,110.53,8,4.02,16,2,41,No
5603,6,15,200.35,200.35,130.47,10,3.27,13,4,38,Yes
5604,6,12,186.12,186.12,136.49,8,2.9,10,3,46,Yes
5605,12,10,170.97,170.97,99.55,8,2.37,16,4,40,No
5606,7,10,188.87,188.87,124.77,9,2.84,16,4,32,Yes
5607,10,8,197.46,197.46,75,10,4.16,14,3,35,No
5608,6,16,178.04,178.04,123.52,8,2.86,12,3,37,Yes
5609,6,13,174.78,174.78,136.68,9,2.59,13,3,32,Yes
5610,8,19,187.47,187.47,162.15,12,3,9,4,40,Yes
5611,5,14,191.86,191.86,108.39,10,3.45,10,3,43,Yes
5612,6,12,193.37,193.37,133.91,8,3.18,8,3,51,Yes
5613,4,13,187.69,187.69,136.39,7,3.12,7,4,40,No
5614,7,13,199.41,199.41,92.92,10,4.07,6,3,43,Yes
5615,7,13,160.96,160.96,149.76,8,2.2,12,3,36,No
5616,5,13,146.9,146.9,143.42,7,1.25,11,3,38,No
5617,5,11,177.51,177.51,136.89,7,2.59,12,3,40,Yes
5618,9,6,189.08,189.08,129.99,8,3.74,13,4,26,No
5619,5,18,204.96,204.96,187.47,10,3.31,12,2,45,Yes
5620,9,17,185.38,185.38,138.02,10,3.2,13,3,36,No
5621,7,12,181.71,181.71,109.88,9,3.5,10,3,32,No
5622,5,16,193.87,193.87,133.02,10,3.26,10,3,46,Yes
5623,8,13,173.94,173.94,143.91,8,2.89,11,3,35,No
5624,6,15,152.57,152.57,98.61,4,2.02,9,2,51,Yes
5625,4,10,189.06,189.06,142.4,7,2.58,16,3,39,Yes
5626,7,13,208.81,208.81,144.17,12,3.94,11,3,39,Yes
5627,5,13,188.38,188.38,87.32,9,3.41,10,3,41,Yes
5628,7,15,217.15,217.15,142.5,12,4.16,12,3,42,Yes
5629,7,8,172.92,172.92,118.85,9,3.22,6,4,29,No
5630,10,15,176.58,176.58,161.22,8,2.71,11,4,38,No
5631,6,13,149.39,149.39,84.89,7,1.98,12,3,31,No
5632,5,17,174.35,174.35,115.03,7,2.81,10,3,40,Yes
5633,7,12,209.18,209.18,120.58,13,4.06,12,3,42,Yes
5634,4,19,196.12,196.12,181.78,9,2.25,17,4,37,Yes
5635,6,15,213.61,213.61,134.02,12,3.77,13,4,37,Yes
5636,5,15,191.04,191.04,131.79,10,2.83,11,3,43,Yes
5637,7,17,149.42,149.42,133.81,6,2.71,5,3,33,No
5638,5,12,195.81,195.81,149.51,10,3.07,12,3,42,Yes
5639,5,14,191.38,191.38,98.32,9,3.17,11,4,39,Yes
5640,7,9,198.96,198.96,123.47,7,3.58,12,3,37,No
5641,11,11,172.95,172.95,120.61,10,2.61,17,4,34,No
5642,6,11,190.57,190.57,157.08,7,3,12,4,36,No
5643,11,14,170.25,170.25,164.41,9,2.12,20,3,34,No
5644,8,12,175.55,175.55,123.4,8,2.6,13,4,38,No
5645,10,14,150.92,150.92,165.2,10,2.35,10,3,30,No
5646,8,11,212.24,212.24,144.18,12,4.09,11,4,39,Yes
5647,5,13,169.94,169.94,114.75,6,2.4,15,3,35,No
5648,7,14,173.09,173.09,150.86,11,2.57,11,3,35,Yes
5649,6,13,177.15,177.15,137.78,9,2.61,11,3,41,Yes
5650,7,13,182,182,162.82,11,2.66,10,3,42,Yes
5651,6,12,183.09,183.09,150.99,9,2.49,14,3,37,Yes
5652,5,12,227.57,227.57,146.82,11,4.24,13,4,35,Yes
5653,9,12,183.48,183.48,133.62,7,3.3,13,3,32,No
5654,5,17,199.29,199.29,125.01,10,3,13,4,37,Yes
5655,2,18,169.23,169.23,85.8,8,2,9,3,46,Yes
5656,6,15,189.76,189.76,147.79,10,2.96,11,3,43,Yes
5657,7,17,163.34,163.34,114.51,8,2.46,11,3,40,Yes
5658,6,16,215.76,215.76,158.7,12,3.88,10,3,43,Yes
5659,4,18,193.88,193.88,142.12,10,2.71,13,3,42,Yes
5660,6,16,159.81,159.81,104.53,5,2.31,9,2,48,Yes
5661,7,16,203.12,203.12,156.92,9,2.88,15,4,40,No
5662,8,12,151.1,151.1,49.83,7,2.67,13,3,26,No
5663,4,9,163.63,163.63,97.23,5,2.3,15,2,38,Yes
5664,4,16,179.32,179.32,106.21,6,2.66,18,2,33,Yes
5665,7,13,146.95,146.95,120.44,8,2.06,13,2,34,No
5666,4,9,187,187,189.45,8,3.34,8,4,25,No
